nct_id,brief_title,overall_status,phases,topic_id,topic_score,topic_label
NCT06647498,A Study of a Potential Disease Modifying Treatment in Individuals at Risk for or With a Type of Early Onset AD Caused by a Genetic Mutation,RECRUITING,PHASE2|PHASE3,2,0.11856739124146917,Amyloid/Tau Pathology
NCT05821153,Low Dose IL2 Immunotherapy in AD,COMPLETED,PHASE1,5,0.061679128799764775,Other / Mixed
NCT00000171,Study of Melatonin: Sleep Problems in Alzheimer's Disease,COMPLETED,PHASE3,0,0.05848531120175421,"Care, Lifestyle & QoL"
NCT01565330,A Study of Two Doses of 18F-AV-45 in Alzheimer's Disease and Healthy Volunteers,COMPLETED,PHASE1,2,0.270443452343605,Amyloid/Tau Pathology
NCT04856072,Deep Brain Stimulation in Alzheimer's Disease: Biomarkers and Dose Optimization,COMPLETED,,2,0.2164234449753109,Amyloid/Tau Pathology
NCT02290912,Gray Matters Alzheimer's Disease Prevention Intervention,COMPLETED,,5,0.0650612422946359,Other / Mixed
NCT06704971,Assessing Cognitive Decline at Home,ACTIVE_NOT_RECRUITING,,0,0.08567986639917502,"Care, Lifestyle & QoL"
NCT05618834,Promoting Positive Care Interactions (PPCI) in Assisted Living,COMPLETED,,0,0.08026943239416022,"Care, Lifestyle & QoL"
NCT04428034,Learning Skills Together Pilot Study,COMPLETED,,0,0.08801114457861871,"Care, Lifestyle & QoL"
NCT07485387,Global Collaborative Research on Establishing a Korean Cognitive Aging Cohort,RECRUITING,,0,0.10498105124047877,"Care, Lifestyle & QoL"
NCT02428387,"Evaluation of ""My Tools 4 Care"" for Family Caregivers of Persons With Dementia",COMPLETED,,0,0.12926159915776658,"Care, Lifestyle & QoL"
NCT03283449,Tau PET Imaging in Atypical Dementias,COMPLETED,PHASE1,2,0.19481386245911872,Amyloid/Tau Pathology
NCT04730635,Cognition Platform Study in Participants at Risk for Alzheimer's Disease (AD) (MK-0000-413),COMPLETED,PHASE1,3,0.19709743387285533,Neuroinflammation & Immune
NCT06898476,Silkworm Pupa Powder Improves Dementia.,RECRUITING,,0,0.037853318302162826,"Care, Lifestyle & QoL"
NCT00160147,Treatment of Elderly Subjects With Psychosis and Behavioral Disturbances Associated With Dementia of the Alzheimer's Type,TERMINATED,PHASE3,5,0.04537871608379361,Other / Mixed
NCT04700540,A Mobile Informatics Solution to Aid in Memory,COMPLETED,,0,0.07772361589683013,"Care, Lifestyle & QoL"
NCT00178568,Reducing Caregiver Stress and Sleep Disturbances in Patients With Progressive Dementia,COMPLETED,,0,0.08783387569786859,"Care, Lifestyle & QoL"
NCT06021704,The Care for America's Aging Study,NOT_YET_RECRUITING,,0,0.12918119757286148,"Care, Lifestyle & QoL"
NCT04629547,Sleep Trial to Prevent Alzheimer's Disease,RECRUITING,PHASE2,2,0.07808030288621144,Amyloid/Tau Pathology
NCT02029547,Evaluation of Electronic Florbetapir (18F) Interpretation Training in Japanese Physicians,WITHDRAWN,,2,0.060600789293609875,Amyloid/Tau Pathology
NCT04850807,Music & MEmory: A Pragmatic TRial for Nursing Home Residents With ALzheimer's Disease (METRIcAL)_part2,COMPLETED,,0,0.04461005702377432,"Care, Lifestyle & QoL"
NCT06775964,Stem Cell Therapy for Early Alzheimer's Disease,RECRUITING,PHASE1|PHASE2,2,0.045130804840674776,Amyloid/Tau Pathology
NCT01940952,Zydena on Cognitive Function of Alzheimer's Disease Patients,UNKNOWN,PHASE3,5,0.18600310380520085,Other / Mixed
NCT02972658,A Study of Lanabecestat (LY3314814) in Early Alzheimer's Disease Dementia,TERMINATED,PHASE3,5,0.06600920527697816,Other / Mixed
NCT01764243,Safety and Efficacy of MT-4666,COMPLETED,PHASE2,1,0.1857184583732703,Neuroinflammation & Immune
NCT01454115,"Study to Evaluate the Safety, Pharmacokinetics and Tolerability of BMS-708163",COMPLETED,PHASE1,4,0.363028442588923,Neuroinflammation & Immune
NCT00970333,Evaluation of [18F] FEPPA and PET Imaging as a Marker of Inflammation in Subjects With Neurological Conditions,COMPLETED,PHASE1,2,0.16027903330181242,Amyloid/Tau Pathology
NCT04284449,"Integrative Therapy for Holistic, Natural Cognition and Lifestyle Rehabilitation",COMPLETED,,0,0.07083274484169641,"Care, Lifestyle & QoL"
NCT05359978,Treatment in Occupational Therapy With Significant Activities to Improve Quality of Life,COMPLETED,,0,0.0668684321003113,"Care, Lifestyle & QoL"
NCT04785300,ALSENLITE: Senolytics for Alzheimer's Disease,ACTIVE_NOT_RECRUITING,PHASE1|PHASE2,3,0.3026457482222316,Neuroinflammation & Immune
NCT03656107,The Cognition and Flow Study,TERMINATED,,0,0.09952887404733556,"Care, Lifestyle & QoL"
NCT06825663,Marker of Brain Insulin Resistance in AD Prognosis,NOT_YET_RECRUITING,,3,0.1493191423404458,Neuroinflammation & Immune
NCT01659398,Enhanced External Counterpulsation and Its Effects on Vascular Hemodynamics in Cognitively Impaired Patients,COMPLETED,EARLY_PHASE1,3,0.20998398263898935,Neuroinflammation & Immune
NCT03534687,Exercise and the Receptor for Advanced Glycation End Products (RAGE),COMPLETED,,0,0.02521054644944405,"Care, Lifestyle & QoL"
NCT04309500,SHARE(D) Stage II: Alzheimer's Risk Disclosure Protocol Piloting,COMPLETED,,2,0.0901425122427113,Amyloid/Tau Pathology
NCT04840992,Phase I/II Clinical Trial of Recombinant Novel Coronavirus (COVID-19) Vaccine (Adenovirus Type 5 Vector) for Inhalation,COMPLETED,PHASE1|PHASE2,5,0.1980112420907127,Other / Mixed
NCT06773416,CPAP Randomized Controlled Trial,NOT_YET_RECRUITING,,3,0.12131904918118026,Neuroinflammation & Immune
NCT04555616,Environmental Design for Behavioral Regulation in People With Dementia,COMPLETED,,0,0.09328539340731672,"Care, Lifestyle & QoL"
NCT04265378,Cognitive Training and Brain Stimulation in Prodromal Alzheimer's Disease,COMPLETED,,3,0.10366906937849711,Neuroinflammation & Immune
NCT02074215,Effect of Exercises Training in Patients With Mild Cognitive Impairment and Early Alzheimer's Disease,COMPLETED,,3,0.18050881433753158,Neuroinflammation & Immune
NCT04520412,A Study of Sodium Oligomannate (GV-971) in Participants With Mild to Moderate Alzheimer's Disease,SUSPENDED,PHASE3,1,0.38356340575880504,Neuroinflammation & Immune
NCT02337907,BI 409306 in Patients With Cognitive Impairment Due to Alzheimer's Disease.,COMPLETED,PHASE2,3,0.3133909583030726,Neuroinflammation & Immune
NCT04165109,Trial-Ready Cohort-Down Syndrome (TRC-DS),RECRUITING,,2,0.06028743299761495,Amyloid/Tau Pathology
NCT02844699,"A Multicenter Randomized Double-blind Placebo-controlled Pilot Study of Safety, Pharmacodynamics and Efficacy of Different Treatments of Immunotherapeutic Drug Mobilan (M-VM3) in Patients With Diagnosed Prostate Cancer",UNKNOWN,PHASE1|PHASE2,5,0.33150996812750405,Other / Mixed
NCT04906863,Genetic Studies of Early-onset Dementia,RECRUITING,,3,0.19414969927461653,Neuroinflammation & Immune
NCT05978804,Home-based tDCS in Frontotemporal Dementia or Alzheimer's Disease,TERMINATED,,3,0.21576661728337945,Neuroinflammation & Immune
NCT01049555,Contribution of Actigraphy and Recognition Video in Apathy Assessment of Alzheimer's Disease : Experimental Research,COMPLETED,,0,0.05841298405520431,"Care, Lifestyle & QoL"
NCT06582199,Precision Medicine in Alzheimer's Disease : Integration of Resilience Metrics and Risk Factors - Validation Cohort BioCogBank-AD,RECRUITING,,3,0.17354144106205616,Neuroinflammation & Immune
NCT02147652,Personalized Music Therapy and Agitation in Dementia,UNKNOWN,,0,0.08788297551618145,"Care, Lifestyle & QoL"
NCT06180252,PET Study of Acetylcholine Esterase Activity in Alzheimer's Disease,COMPLETED,,2,0.1275217336287327,Amyloid/Tau Pathology
NCT01035138,A Study of Semagacestat for Alzheimer's Patients,COMPLETED,PHASE3,5,0.0685353366356632,Other / Mixed
NCT02537626,An Evaluation of Low Level Laser Light Therapy on Improving the Symptoms of Alzheimer's Disease,COMPLETED,,1,0.10552454390214472,Neuroinflammation & Immune
NCT02708485,Effect of Walking on Brain Fuel Consumption in Mild Alzheimer's Disease,COMPLETED,,2,0.1002411709739338,Amyloid/Tau Pathology
NCT05267535,Piromelatine 20 mg in Participants With Mild Dementia Due to Alzheimer's Disease,ACTIVE_NOT_RECRUITING,PHASE2|PHASE3,5,0.20490343470744996,Other / Mixed
NCT06681948,The Ketogenic Diet in the Treatment of Alzheimer's Disease,COMPLETED,,5,0.20329493911024718,Other / Mixed
NCT06169826,Histidine Oral Supplementation as a Therapeutic Modality for Alzheimer's Disease,WITHDRAWN,PHASE4,2,0.10774099131266182,Amyloid/Tau Pathology
NCT05887674,Shanghai Non-pharmacological Intervention for Mild Cognitive Impairment and Mild Alzheimer's Disease,RECRUITING,,3,0.270308348670877,Neuroinflammation & Immune
NCT01095718,Comparison of 3 Learning Methods to Improve Independent Activities of Daily Living (IADLs) in Alzheimer Disease,UNKNOWN,,0,0.06659364416598763,"Care, Lifestyle & QoL"
NCT00384423,Short Term Effects of PRX-03140 in Patients With Mild Alzheimer's Disease Being Treated With Aricept,COMPLETED,PHASE2,4,0.20205542691791417,Neuroinflammation & Immune
NCT00675623,A Safety and Efficacy Study of Oral Dimebon in Patients With Mild-To-Moderate Alzheimer's Disease,COMPLETED,PHASE3,1,0.28881737907001087,Neuroinflammation & Immune
NCT02804789,European Prevention of Alzheimer's Dementia (EPAD) Longitudinal Cohort Study (LCS),TERMINATED,,0,0.08099836829155177,"Care, Lifestyle & QoL"
NCT02951559,SOLFAMU Study of Nasal Brushing Collected OLFActory MUcosa Samples in the Diagnosis of Human Encephalopathies,UNKNOWN,PHASE4,2,0.08558080031400939,Amyloid/Tau Pathology
NCT06538116,A Study of Mevidalen (LY3154207) in Participants With Alzheimer's Disease,ACTIVE_NOT_RECRUITING,PHASE2,1,0.13318337209236966,Neuroinflammation & Immune
NCT05527587,The Effects of a Park Visit Program on Individuals With Dementia and Their Caregivers,UNKNOWN,,0,0.1326307237948609,"Care, Lifestyle & QoL"
NCT06094452,Effects of 24-week Computerized Cognitive Training in Patients With MCI and AD,COMPLETED,,3,0.2515669021554806,Neuroinflammation & Immune
NCT06585384,Safety of a Strategy Combining Etanercept Administration with Repeated Contrast Ultrasound in Patients with Alzheimer's Disease,NOT_YET_RECRUITING,PHASE1,2,0.0707860991093252,Amyloid/Tau Pathology
NCT06489015,Recombinant Human Serum Albumin in the Treatment of AD (Alzheimer Disease) Exploratory Clinical Trials,ACTIVE_NOT_RECRUITING,EARLY_PHASE1,1,0.17026102224524606,Neuroinflammation & Immune
NCT00833274,Evaluation of Apathy Using Attentional Reaction Test in Neurodegenerative Diseases,COMPLETED,,0,0.03620217290286072,"Care, Lifestyle & QoL"
NCT07236190,Biomarker-based Trial of NPC-1 for Alzheimer's Pathology,RECRUITING,PHASE2,3,0.2061548995061328,Neuroinflammation & Immune
NCT06864910,Brain Functional Changes Accompany Modulatory Effects of Transcranial Direct Current Stimulation in Cognitive Impairment,COMPLETED,,3,0.15297503056755743,Neuroinflammation & Immune
NCT06803823,A Study of ONO-2020 in Patients With Agitation Associated With Alzheimer's Disease Dementia,RECRUITING,PHASE2,5,0.3000566254593954,Other / Mixed
NCT05402423,An Integrated Intervention of Computerized Cognitive Training and Physical Exercise in Virtual Reality for People With Alzheimer's Disease (JDome),WITHDRAWN,,3,0.06345615388850855,Neuroinflammation & Immune
NCT06979778,"Testing the Efficacy of the ""Syd"" App on Improving Quality of Life and Mental Health Among University Students in the Kingdom of Saudi Arabia",NOT_YET_RECRUITING,,0,0.09284027833949832,"Care, Lifestyle & QoL"
NCT06384378,Systemic and Central Inflammation in AD,UNKNOWN,PHASE2,2,0.2150490044785538,Amyloid/Tau Pathology
NCT00948259,Safety Study of a Glycogen Synthase Kinase 3 (GSK3) Inhibitor in Patients With Alzheimer´s Disease,COMPLETED,PHASE1|PHASE2,4,0.08531515824166787,Neuroinflammation & Immune
NCT00246896,Care Management for Patients With Alzheimer Disease and Their Family Caregivers,COMPLETED,,0,0.10239408457015242,"Care, Lifestyle & QoL"
NCT03124550,Development of An Exergame for Caregivers of Individuals With Alzheimer's Disease or Related Dementias,COMPLETED,,0,0.09415984633659646,"Care, Lifestyle & QoL"
NCT07433010,German Dementia Registry,RECRUITING,,3,0.10404604985443615,Neuroinflammation & Immune
NCT01397578,A Study to Evaluate the Impact of MABT5102A on Brain Amyloid Load and Related Biomarkers in Patients With Mild to Moderate Alzheimer's Disease,COMPLETED,PHASE2,2,0.18085514130562355,Amyloid/Tau Pathology
NCT01701089,A Study of RO4602522 in Patients With Alzheimer Disease and in Healthy Volunteers,COMPLETED,PHASE1,2,0.19913826727921335,Amyloid/Tau Pathology
NCT01994889,Safety and Efficacy of Tafamidis in Patients With Transthyretin Cardiomyopathy,COMPLETED,PHASE3,5,0.2196909180703477,Other / Mixed
NCT06668610,A Multifocal tDCS-EEG Protocol for Improving Symptoms of Mild Cognitive Impairment and Early Dementia,RECRUITING,,3,0.16687100035960312,Neuroinflammation & Immune
NCT05623124,Ruijin Neurobank of Alzheimer's Disease and Dementia,RECRUITING,,2,0.07846251426154932,Amyloid/Tau Pathology
NCT06402838,A Study to Evaluate the Safety and Biomarker Effects of RO7269162 in Participants at Risk for or at the Prodromal Stage of Alzheimer's Disease (AD),ACTIVE_NOT_RECRUITING,PHASE2,2,0.2189514282739911,Amyloid/Tau Pathology
NCT03709238,Pain Processing and Pain Reporting in Patients With Alzheimer's Disease,COMPLETED,,4,0.03332600342297527,Neuroinflammation & Immune
NCT07424443,Pilot Study of a Brain Health Program in Senior Centers,RECRUITING,,0,0.07743074277235101,"Care, Lifestyle & QoL"
NCT07037550,Effectiveness of Strength-based Intervention for Elderly With Dementia Living in the Community,ACTIVE_NOT_RECRUITING,,0,0.09162911992197349,"Care, Lifestyle & QoL"
NCT04939818,Clinical Feasibility of Speech Phenotyping for Remote Assessment of Neurodegenerative and Psychiatric Disorders,COMPLETED,,0,0.039333120753253396,"Care, Lifestyle & QoL"
NCT06740162,Physical Activity and Community EmPOWERment Project,RECRUITING,,0,0.08533413882041,"Care, Lifestyle & QoL"
NCT03475446,The Effect of tES on a Cognitive Training,COMPLETED,,3,0.09673787265725517,Neuroinflammation & Immune
NCT04141150,Evaluation of [18F]APN-1607 PET Uptake in Alzheimer's Disease Patients Compared With Healthy Subjects,UNKNOWN,PHASE2,2,0.13257683772786832,Amyloid/Tau Pathology
NCT04482413,Study to Evaluate the Safety and Efficacy of AstroStem in Treatment of Alzheimer's Disease,UNKNOWN,PHASE2,5,0.3748199995171222,Other / Mixed
NCT07249918,Feasibility of Wearables in Dementia Care in Rural Taiwan,RECRUITING,,0,0.14506291040376976,"Care, Lifestyle & QoL"
NCT04863859,Persons With Dementia and Their Extended Family Caregivers,RECRUITING,,0,0.12696834059865508,"Care, Lifestyle & QoL"
NCT04634396,Possible Therapy by Phone for Caregivers,COMPLETED,,0,0.09598694807392147,"Care, Lifestyle & QoL"
NCT07213284,Michigan Healthy Mom (MI-MOM) Pregnancy Improvement Web Application Trial,NOT_YET_RECRUITING,,0,0.0632182173886761,"Care, Lifestyle & QoL"
NCT02500784,Improving Beta-2 Adrenergic Signaling in Alzheimer's Disease,WITHDRAWN,PHASE2,1,0.1464180079402273,Neuroinflammation & Immune
NCT05479552,A Diagnostic Test for Dementia With Lewy Bodies,ACTIVE_NOT_RECRUITING,,3,0.08005187348862511,Neuroinflammation & Immune
NCT00001933,Nefiracetam in the Treatment of Alzheimer's Disease,COMPLETED,PHASE2,2,0.11270161610974817,Amyloid/Tau Pathology
NCT03682874,Identifying Novel Aging Targets for Treatment of Delirium,TERMINATED,,3,0.07251878877900336,Neuroinflammation & Immune
NCT03319810,Effect of IVIG on Cerebral and Retinal Amyloid in Mild Cognitive Impairment Due to Alzheimer Disease,COMPLETED,PHASE2,2,0.15482504923937926,Amyloid/Tau Pathology
NCT06276023,Supporting Our Caregivers In ADRD Learning (SOCIAL),COMPLETED,,0,0.1099424008916553,"Care, Lifestyle & QoL"
NCT07227961,PROMIS and Mobility Evaluation in Sarcoma Patients,RECRUITING,,0,0.04068473665562614,"Care, Lifestyle & QoL"
NCT01847586,Enhancing Neuroplasticity and Frontal Lobe Function in Patients With Mild Alzheimer's Disease,COMPLETED,,3,0.06296005134676812,Neuroinflammation & Immune
NCT00966966,Study Evaluating Potential Interaction Between SAM-531 And Gemfibrozil When Co-Administered,COMPLETED,PHASE1,4,0.21966985963737096,Neuroinflammation & Immune
NCT06722352,Palliative Care Education in Assisted Living for Dementia Care Providers (PCEAL-DCP),RECRUITING,,0,0.07731987860736818,"Care, Lifestyle & QoL"
NCT05615233,TACAD Program for Asian American Family Caregivers of Persons Living With Alzheimer's Disease,COMPLETED,,0,0.10184667065882168,"Care, Lifestyle & QoL"
NCT01972204,Intensive Instruction on the Use of Aricept,COMPLETED,,4,0.023715410388014932,Neuroinflammation & Immune
NCT01478204,A Study to Evaluate Sleep Quality in Patients With Mild to Moderate Alzheimer's Disease,COMPLETED,,1,0.2616587632145346,Neuroinflammation & Immune
NCT06424652,Effect of Physiologic Insulin Administration on Cognition,COMPLETED,,2,0.06021933299898365,Amyloid/Tau Pathology
NCT03486938,Study of AGB101 in Mild Cognitive Impairment Due to Alzheimer's Disease,COMPLETED,PHASE2|PHASE3,3,0.25985133735004423,Neuroinflammation & Immune
NCT07093684,Dementia and Kidney Disease: Epidemiological Approaches to Risk Factors and Treatment Strategies,ACTIVE_NOT_RECRUITING,,0,0.1139555889593146,"Care, Lifestyle & QoL"
NCT03412604,Effect of Modulating Gamma Oscillations Using tACS,COMPLETED,,2,0.18467079942286202,Amyloid/Tau Pathology
NCT07380204,Quantification of Hsp90 in the Human Brain,RECRUITING,,2,0.2153353862989952,Amyloid/Tau Pathology
NCT00267163,Brain Imaging and Mental Disorders of Aging Intervention,COMPLETED,PHASE4,2,0.09426000321448201,Amyloid/Tau Pathology
NCT02127476,A Study of Single and Multiple Doses of KHK6640 in Subjects With Prodromal or Mild to Moderate Alzheimer's Disease,COMPLETED,PHASE1,4,0.25080742027896713,Neuroinflammation & Immune
NCT05255068,OPTIMAL in NH Residents With Dementia,COMPLETED,,0,0.05392464260424779,"Care, Lifestyle & QoL"
NCT02336360,Augmenting Flortaucipir Dosimetry Estimates,COMPLETED,PHASE1,4,0.0628650843248079,Neuroinflammation & Immune
NCT00100282,Safety Study of PPI-1019 in Patients With Mild-Moderate Alzheimer's Disease,COMPLETED,PHASE1,1,0.1632795446178346,Neuroinflammation & Immune
NCT03431896,Monitoring of Early Disease Progression in Hereditary Transthyretin Amyloidosis,COMPLETED,,2,0.027890114810293933,Amyloid/Tau Pathology
NCT02440646,Natural History of Coronary Atherosclerosis in Real-World Stable Chest Pain Patients Underwent Computed Tomography Angiography in Comparison With Invasive Multimodality Imaging,TERMINATED,,2,0.08983689020144801,Amyloid/Tau Pathology
NCT06459583,Evaluation of Self-Mediated Alternatives for Risk Testing Education and Return of Results,COMPLETED,,0,0.04828953101475146,"Care, Lifestyle & QoL"
NCT06835283,Novel Brain Stimulation Treatment for Neuropsychiatric Symptoms in Alzheimer's Disease,RECRUITING,,0,0.08611962126143964,"Care, Lifestyle & QoL"
NCT01807026,A Study of LY2886721 in Healthy Participants and Participants Diagnosed With Alzheimer's Disease,COMPLETED,PHASE1,4,0.09447469588320752,Neuroinflammation & Immune
NCT07558785,Telemedicine Self-examination of Speech and Memory for Rapid Detection of Cognitive Impairments Using Machine Learning Methods,ENROLLING_BY_INVITATION,,3,0.05367261238883361,Neuroinflammation & Immune
NCT02164643,Longitudinal Study of Brain Amyloid imaGing in MEMENTO,COMPLETED,PHASE3,2,0.13442378383964493,Amyloid/Tau Pathology
NCT03967535,Connectomics in Psychiatric Classification,COMPLETED,,2,0.039822085413834196,Amyloid/Tau Pathology
NCT02742597,Patient-Centred Innovations for Persons With Multimorbidity - Ontario,COMPLETED,,0,0.07043722202300846,"Care, Lifestyle & QoL"
NCT05817188,Medication Repurposing to Stop Cognitive Decline in Dementia,COMPLETED,,0,0.06950617868115529,"Care, Lifestyle & QoL"
NCT04021888,The Effects of Exercise Program in Alzheimer's Patients With Mild to Moderate Stage Alzheimer's Disease,UNKNOWN,,1,0.10737517041432144,Neuroinflammation & Immune
NCT02221661,"Performance of AclarusDx® a Blood-Based Transcriptomic Test for AD, in French Patients Newly Referred to a Memory Center",COMPLETED,,3,0.05614511763887358,Neuroinflammation & Immune
NCT05842473,Long-term Effect of TMS in Primary Progressive Aphasia,COMPLETED,,2,0.07865471303949984,Amyloid/Tau Pathology
NCT05478031,A Phase 2a Study to Investigate REM0046127 in Mild to Moderate Alzheimer's Disease,TERMINATED,PHASE2,1,0.17542483770529058,Neuroinflammation & Immune
NCT02694445,Monetary Cost of Alzheimer's Disease in China,COMPLETED,,0,0.020606689463776615,"Care, Lifestyle & QoL"
NCT07135245,Improved Treatment and Monitoring of Alzheimer's Disease,NOT_YET_RECRUITING,PHASE2,3,0.10349754196253319,Neuroinflammation & Immune
NCT03867253,Testing the Safety and Preliminary Efficacy of the New Drug ORY-2001 in Mild to Moderate Alzheimer's Disease,COMPLETED,PHASE2,1,0.25704637608067427,Neuroinflammation & Immune
NCT05422339,Efficacy of Gamification in Enhancing User Engagement,COMPLETED,,0,0.09086371561914684,"Care, Lifestyle & QoL"
NCT03035201,COcoa Supplement and Multivitamin Outcomes Study for the Mind,COMPLETED,,3,0.08864774775797755,Neuroinflammation & Immune
NCT06999434,Exploring the Utility of [18F]3F4AP for Demyelination Imaging,RECRUITING,PHASE1,3,0.17014743337947344,Neuroinflammation & Immune
NCT04939792,Optimization of Blood Levels of 25(OH)-Vitamin D in African Americans,COMPLETED,EARLY_PHASE1,3,0.10179986644135235,Neuroinflammation & Immune
NCT06448975,An Exploratory Study of Deep Cervical Lymphovenous Bypass (LVB) in Alzheimer's Disease,RECRUITING,,2,0.08279761356002721,Amyloid/Tau Pathology
NCT01282619,Study of Huperzine A Sustained-Release Tablets in Patients With Alzheimer's Disease,UNKNOWN,PHASE2|PHASE3,1,0.21835019837930994,Neuroinflammation & Immune
NCT03447171,"Prospective Evaluation of a Smartphone Application, GoCheckKids™, to Detect Amblyopia Risk Factors in Young Children",COMPLETED,,0,0.036950440680652584,"Care, Lifestyle & QoL"
NCT01378195,iCare Stress Management e-Training for Dementia Family Caregivers,COMPLETED,PHASE2,0,0.11159026077718395,"Care, Lifestyle & QoL"
NCT01696019,Randomized Trial of Exercise and Social Interaction in a Community-Based Sample of Non-Demented Chinese Elders,COMPLETED,,0,0.0704187436029745,"Care, Lifestyle & QoL"
NCT05433493,Effect of Individual Cognitive Stimulation on Memory and Executive Function in Older Adults With Alzheimer's Disease,COMPLETED,,1,0.07980493536482124,Neuroinflammation & Immune
NCT06651567,A Study to Assess the Efficacy and Safety of ITI-1284 in the Treatment of Agitation Associated With Alzheimer's Dementia,RECRUITING,PHASE2,5,0.40634770079630855,Other / Mixed
NCT01297114,"Imaging of Cognition, Learning, and Memory in Aging",COMPLETED,,2,0.14598871041732336,Amyloid/Tau Pathology
NCT01380288,Cognitive Changes in Alzheimer's Disease Patients Associated With or Without White Matter Changes After Rivastigmine,COMPLETED,,3,0.04285195600031847,Neuroinflammation & Immune
NCT01055561,A Study of Acupuncture for Patients With Behavioural and Psychological Symptoms of Dementia,COMPLETED,PHASE1,4,0.18148454332974176,Neuroinflammation & Immune
NCT03623542,Adverse Drug Reactions in Older Subjects,COMPLETED,,0,0.06576571382627439,"Care, Lifestyle & QoL"
NCT07228078,Open-Label Extension Protocol to SNK01-AD01 Study,RECRUITING,PHASE2,1,0.09597532283781576,Neuroinflammation & Immune
NCT04857060,Palliative Care Educator,COMPLETED,,0,0.10703777560548727,"Care, Lifestyle & QoL"
NCT04322461,"Effect of Exercise, Endocannabinoids and Ketones on Cerebral Metabolism in a Cognitive Disorders Population",COMPLETED,,3,0.058685437061647486,Neuroinflammation & Immune
NCT02063269,Brain Changes by Rivastigmine According to Butyrylcholinesterase Alleles,UNKNOWN,,2,0.15056046385754673,Amyloid/Tau Pathology
NCT03942341,Sleep in Adults With Down Syndrome and Alzheimer's Disease,UNKNOWN,,0,0.07383677565995642,"Care, Lifestyle & QoL"
NCT00689637,Drug Interaction Study Between AZD3480 and Warfarin,COMPLETED,PHASE1,4,0.06001643899403607,Neuroinflammation & Immune
NCT06996730,"A Study of Donanemab, RG6289, or the Combination of Donanemab and RG6289 in Presenilin 1 (PSEN1) E280A Mutation Carriers for the Treatment of Autosomal-Dominant Alzheimer's Disease",NOT_YET_RECRUITING,PHASE2|PHASE3,2,0.18795916907034574,Amyloid/Tau Pathology
NCT05997030,Low-Intensity Focused Ultrasound (LIFU) Neuromodulation,RECRUITING,,3,0.22514745272450146,Neuroinflammation & Immune
NCT02711683,DL-3-n-butylphthalide Treatment in Patients With Mild to Moderate Alzheimer's Disease Already Receiving Donepezil,COMPLETED,,1,0.1148228459030853,Neuroinflammation & Immune
NCT05803122,Validation of the I-UDS Neuropsychological Battery,COMPLETED,,3,0.20146978851430383,Neuroinflammation & Immune
NCT06220292,Intermittent Oral-esophageal Tube Feeding in Alzheimer's Patients With Dysphagia,WITHDRAWN,,0,0.06759439796752838,"Care, Lifestyle & QoL"
NCT05497427,Normative Database and Test-Retest Reliability for BrainCheck Assessments,COMPLETED,,0,0.03295960023835041,"Care, Lifestyle & QoL"
NCT06812442,Effectiveness of a 3-month Individual Reminiscence Therapy Program in Older Adults With Alzheimer's Disease,COMPLETED,,0,0.10723546658596644,"Care, Lifestyle & QoL"
NCT01351142,Cytokines and Cognitive Decline in Alzheimer's Disease,COMPLETED,,2,0.08266169598463148,Amyloid/Tau Pathology
NCT06539169,FLOWER: Following Longitudinal Outcomes With Epidemiology for Rare Diseases,RECRUITING,,0,0.044414069207369726,"Care, Lifestyle & QoL"
NCT03195894,Clinical Study of TripleA for Treatment of Alcohol Addiction in Outpatient Care,COMPLETED,,0,0.03687087282249647,"Care, Lifestyle & QoL"
NCT00001972,PET Scan of Brain Metabolism in Relation to Age and Disease,COMPLETED,,2,0.14147229632078553,Amyloid/Tau Pathology
NCT04308512,Care Coordination System for People With Dementia,COMPLETED,,0,0.1302460779776211,"Care, Lifestyle & QoL"
NCT04538066,Bryostatin Treatment of Moderately Severe Alzheimer's Disease,COMPLETED,PHASE2,5,0.13757199611373594,Other / Mixed
NCT00630851,A Study of the Efficacy and Safety of Aricept in Patients With Severe Alzheimer's Disease Who Are Living in Skilled Nursing Homes,COMPLETED,PHASE3,5,0.20495423064455892,Other / Mixed
NCT00558402,Meditation or Education for Alzheimer Caregivers,COMPLETED,PHASE2,0,0.07864710086441827,"Care, Lifestyle & QoL"
NCT01142336,Effects of Simvastatin on Biomarkers,COMPLETED,PHASE4,5,0.18034423225035373,Other / Mixed
NCT02802371,Pharmaceutical Collaborative Care Integrated to a Multidisciplinary Psychosocial Program,UNKNOWN,,0,0.14021615855700262,"Care, Lifestyle & QoL"
NCT07385937,Effectiveness of Genistein in Mild Cognitive Impairment,NOT_YET_RECRUITING,,5,0.1930580071871508,Other / Mixed
NCT05102045,The Effects of Repetitive Transcranial Magnetic Stimulation in Patients With Alzheimer's Disease,COMPLETED,,0,0.0552157583360659,"Care, Lifestyle & QoL"
NCT02142777,S-Equol in Alzheimer's Disease (SEAD) Trial,COMPLETED,PHASE1,1,0.026536090907520522,Neuroinflammation & Immune
NCT07099001,Establishing Clinical Utility Evidence for a Novel Alzheimer's Disease Blood-Based Biomarker Assay,COMPLETED,,3,0.05360838930369634,Neuroinflammation & Immune
NCT00423228,Efficacy Study of a ZT-1 Implant in Patients Suffering From Alzheimer's Disease,COMPLETED,,5,0.10353596795284324,Other / Mixed
NCT04606251,Home-Based Telerehabilitation for People With Alzheimer Disease,COMPLETED,,0,0.09793104806990352,"Care, Lifestyle & QoL"
